         2        47   0.50000000E+00   0.23000000E+00   0.77000000E+00   0.83000000E+00   0.10000000E+01  ---------------  ---------------  ---------------  ---------------      0.72000000E+00                                 
   0.50000000E+00   0.25118864E+11   0.99862649E+01   0.54564775E+14   0.47899723E-01   0.47497276E+02   0.32612356E+10   0.30439266E+16   0.47965604E-02   0.54083069E+02   0.22558880E+11   0.82845315E+01   0.85829245E+14   0.26472534E+11   0.10994783E+02   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.39810717E+11   0.96483101E+01   0.54564775E+14   0.55846977E-01   0.55377758E+02   0.52691429E+10   0.27985720E+16   0.57882651E-02   0.62579341E+02   0.35690476E+11   0.79994671E+01   0.85829245E+14   0.41990795E+11   0.10625622E+02   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.63095734E+11   0.93117115E+01   0.54564775E+14   0.65112795E-01   0.64565725E+02   0.85206783E+10   0.25668793E+16   0.69925701E-02   0.72402552E+02   0.56460521E+11   0.77156081E+01   0.85829245E+14   0.66609058E+11   0.10257913E+02   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.10000000E+12   0.89766376E+01   0.54564775E+14   0.75915945E-01   0.75278109E+02   0.13791496E+11   0.23485250E+16   0.84570581E-02   0.83758952E+02   0.89308336E+11   0.74331012E+01   0.85829245E+14   0.10566586E+12   0.98918376E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.15848932E+12   0.86433071E+01   0.54564775E+14   0.88511494E-01   0.87767831E+02   0.22344958E+11   0.21431971E+16   0.10240466E-01   0.96886911E+02   0.14124997E+12   0.71521249E+01   0.85829245E+14   0.16763198E+12   0.95276098E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.25118864E+12   0.83117279E+01   0.54564775E+14   0.10319683E+00   0.10232978E+03   0.36242329E+11   0.19504409E+16   0.12415809E-01   0.11206132E+03   0.22337081E+12   0.68726751E+01   0.85829245E+14   0.26595211E+12   0.91652472E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.39810717E+12   0.79820471E+01   0.54564775E+14   0.12031866E+00   0.11930776E+03   0.58851655E+11   0.17698819E+16   0.15073660E-01   0.12960005E+03   0.35319089E+12   0.65949242E+01   0.85829245E+14   0.42197110E+12   0.88049503E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.63095734E+12   0.76549475E+01   0.54564775E+14   0.14028126E+00   0.13910264E+03   0.95682118E+11   0.16014013E+16   0.18325568E-01   0.14987247E+03   0.55837419E+12   0.63194074E+01   0.85829245E+14   0.66955536E+12   0.84473944E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.10000000E+13   0.73312215E+01   0.54564775E+14   0.16355595E+00   0.16218177E+03   0.15575877E+12   0.14448550E+16   0.22309508E-01   0.17330714E+03   0.88261557E+12   0.60468040E+01   0.85829245E+14   0.10624838E+13   0.80934839E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.15848932E+13   0.70113080E+01   0.54564775E+14   0.19069223E+00   0.18909006E+03   0.25389677E+12   0.12998614E+16   0.27197811E-01   0.20039958E+03   0.13949138E+13   0.57775076E+01   0.85829245E+14   0.16861433E+13   0.77437074E+01   0.43088085E+14   0.65275929E+10
